,id,region,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,price
17434,17434,pittsburgh,2010,honda,1,6,gas,107988,clean,automatic,fwd,full-size,sedan,black,pa,7392.0
17435,17435,sarasota-bradenton,2003,ford,4,8,gas,138038,clean,automatic,rwd,full-size,truck,green,fl,4272.0
17436,17436,new hampshire,2012,ford,2,4,gas,137631,clean,automatic,fwd,full-size,SUV,silver,,3481.0
17437,17437,tampa bay area,2007,jeep,2,4,gas,80741,clean,automatic,fwd,mid-size,sedan,black,fl,6161.0
17438,17438,los angeles,2014,ford,2,6,gas,39461,rebuilt,automatic,4wd,full-size,truck,black,,30022.0
17439,17439,south coast,2008,jeep,2,6,,78367,clean,automatic,4wd,full-size,pickup,silver,ma,22647.0
17440,17440,las vegas,2009,ford,2,6,gas,85654,clean,automatic,fwd,full-size,truck,black,nv,4934.0
17441,17441,rockford,2013,chevrolet,2,4,gas,101870,clean,automatic,4wd,full-size,truck,black,il,16851.0
17442,17442,chattanooga,1999,ford,2,8,diesel,84622,clean,manual,4wd,full-size,pickup,white,tn,22838.0
17443,17443,treasure coast,2018,bmw,2,4,gas,87606,rebuilt,manual,rwd,mid-size,coupe,silver,,22862.0
17444,17444,tucson,2004,ford,2,4,gas,66289,,other,fwd,full-size,,black,az,4325.0
17445,17445,tulsa,1997,ford,3,8,diesel,136070,clean,manual,4wd,full-size,truck,white,ok,25923.0
17446,17446,new york city,2015,volkswagen,3,4,gas,86907,clean,automatic,fwd,compact,sedan,silver,ny,6891.0
17447,17447,delaware,2012,ford,3,8,gas,165890,clean,automatic,4wd,full-size,SUV,white,de,4102.0
17448,17448,palm springs,2015,buick,1,4,gas,40247,rebuilt,automatic,fwd,mid-size,sedan,blue,,21168.0
17449,17449,memphis,2010,chevrolet,2,8,gas,29330,clean,automatic,4wd,full-size,truck,silver,tn,12869.0
17450,17450,atlanta,2012,ford,3,8,gas,100226,clean,automatic,fwd,full-size,SUV,black,ga,5876.0
17451,17451,dallas / fort worth,2014,chevrolet,2,6,gas,118012,clean,automatic,fwd,full-size,SUV,white,,9468.0
17452,17452,redding,2010,chevrolet,2,6,gas,97152,clean,manual,fwd,full-size,van,silver,ca,5643.0
17453,17453,butte,2006,ram,3,8,diesel,335900,clean,automatic,4wd,full-size,truck,black,mt,3107.0
17454,17454,denver,2016,honda,2,4,gas,95949,rebuilt,automatic,fwd,mid-size,SUV,silver,co,8684.0
17455,17455,south florida,2013,subaru,2,6,gas,120712,clean,manual,4wd,full-size,SUV,black,fl,7582.0
17456,17456,hickory / lenoir,1958,ford,4,8,gas,103285,clean,manual,rwd,full-size,truck,blue,nc,34759.0
17457,17457,saginaw-midland-baycity,2007,honda,3,4,gas,242559,clean,automatic,fwd,full-size,SUV,green,mi,1886.0
17458,17458,wyoming,2013,acura,2,4,gas,123523,salvage,other,fwd,compact,sedan,silver,wy,2396.0
17459,17459,santa fe / taos,2013,hyundai,3,4,gas,108933,clean,manual,fwd,compact,sedan,black,nm,7217.0
17460,17460,syracuse,2012,jeep,2,6,gas,124358,clean,manual,4wd,full-size,SUV,black,ny,7583.0
17461,17461,long island,2011,honda,2,4,gas,37673,lien,automatic,fwd,mid-size,sedan,black,ny,16635.0
17462,17462,richmond,2018,ford,1,8,gas,8047,clean,automatic,4wd,full-size,truck,silver,va,44557.0
17463,17463,hickory / lenoir,2012,ford,3,6,gas,161855,clean,automatic,4wd,full-size,SUV,black,nc,6675.0
17464,17464,las vegas,2009,ford,4,6,diesel,22461,missing,automatic,rwd,full-size,pickup,red,nv,19421.0
17465,17465,daytona beach,1988,ford,2,6,diesel,153601,clean,manual,4wd,full-size,truck,black,fl,36147.0
17466,17466,south coast,2014,jeep,1,8,gas,87204,clean,automatic,4wd,full-size,SUV,black,ma,17049.0
17467,17467,north jersey,2006,ford,3,4,gas,142918,clean,automatic,fwd,mid-size,wagon,green,nj,2369.0
17468,17468,lincoln,2005,chevrolet,2,6,gas,104712,clean,automatic,fwd,mid-size,SUV,black,ne,7341.0
17469,17469,new york city,2012,bmw,2,6,gas,101649,clean,automatic,4wd,full-size,sedan,black,ny,5670.0
17470,17470,central NJ,2014,ford,2,6,gas,12842,rebuilt,automatic,rwd,mid-size,pickup,black,,35620.0
17471,17471,treasure coast,1983,ford,3,8,gas,120428,clean,manual,rwd,full-size,truck,green,fl,4662.0
17472,17472,upper peninsula,2010,bmw,2,6,gas,87938,clean,automatic,fwd,full-size,coupe,black,mi,8002.0
17473,17473,dallas / fort worth,2012,mercedes-benz,2,4,gas,125975,clean,automatic,fwd,mid-size,sedan,black,tx,7894.0
17474,17474,sarasota-bradenton,2007,toyota,2,6,gas,164996,clean,automatic,4wd,full-size,sedan,black,fl,25492.0
17475,17475,vermont,1993,subaru,2,8,gas,82450,clean,manual,4wd,full-size,SUV,black,vt,19088.0
17476,17476,dallas / fort worth,1994,toyota,4,4,gas,156633,clean,manual,fwd,full-size,SUV,green,tx,5145.0
17477,17477,south jersey,2010,ford,2,6,gas,84151,clean,automatic,rwd,full-size,pickup,white,nj,19424.0
17478,17478,chico,2015,chevrolet,2,6,diesel,48375,clean,automatic,4wd,full-size,pickup,black,ca,77621.0
17479,17479,central NJ,2011,ford,2,6,gas,173792,clean,automatic,fwd,full-size,van,silver,nj,3042.0
17480,17480,albany,2012,bmw,2,6,gas,107050,clean,automatic,rwd,mid-size,convertible,black,ny,22197.0
17481,17481,knoxville,2015,jeep,2,6,gas,123781,clean,manual,4wd,mid-size,SUV,grey,,10518.0
17482,17482,stockton,2010,honda,2,4,gas,64116,clean,automatic,fwd,full-size,sedan,black,ca,2260.0
17483,17483,lakeland,2010,jeep,2,6,gas,90473,clean,automatic,4wd,full-size,SUV,black,fl,15245.0
17484,17484,pittsburgh,2009,chevrolet,2,4,gas,42390,clean,automatic,fwd,full-size,coupe,white,pa,5526.0
17485,17485,new york city,2017,jeep,2,6,gas,108340,clean,automatic,4wd,full-size,SUV,white,ny,18589.0
17486,17486,dayton / springfield,2011,bmw,2,4,gas,68274,rebuilt,automatic,rwd,mid-size,sedan,black,oh,16979.0
17487,17487,south jersey,2013,nissan,2,4,gas,174989,rebuilt,automatic,fwd,compact,hatchback,silver,nj,7665.0
17488,17488,central NJ,2018,jeep,1,6,gas,135795,clean,automatic,4wd,full-size,SUV,blue,nj,3823.0
17489,17489,atlanta,2017,honda,2,6,gas,44638,clean,automatic,fwd,mid-size,SUV,black,ga,23584.0
17490,17490,milwaukee,2013,chevrolet,2,4,gas,147740,clean,automatic,fwd,compact,SUV,black,wi,13262.0
17491,17491,st cloud,2006,chevrolet,3,6,gas,298983,clean,manual,4wd,full-size,truck,silver,mn,4047.0
17492,17492,huntsville / decatur,2017,ram,1,8,gas,97657,clean,automatic,4wd,full-size,SUV,black,al,25670.0
17493,17493,humboldt county,2010,chevrolet,2,8,diesel,135934,clean,automatic,4wd,full-size,truck,black,ca,33982.0
17494,17494,las cruces,1999,ford,3,6,gas,241483,clean,automatic,fwd,full-size,SUV,black,nm,2226.0
17495,17495,madison,2018,jeep,1,6,,149864,clean,automatic,4wd,mid-size,truck,blue,wi,35790.0
17496,17496,new haven,2007,kia,2,6,gas,113914,rebuilt,automatic,fwd,mid-size,sedan,red,,4219.0
17497,17497,philadelphia,2006,ram,2,8,diesel,74281,clean,automatic,4wd,full-size,pickup,green,pa,51695.0
17498,17498,charlotte,2014,ford,2,8,diesel,21585,rebuilt,automatic,4wd,full-size,pickup,silver,nc,42423.0
17499,17499,detroit metro,2013,lexus,2,6,gas,190806,clean,automatic,4wd,mid-size,SUV,black,mi,23219.0
17500,17500,new york city,2012,chevrolet,2,8,gas,28137,clean,automatic,fwd,full-size,SUV,white,ny,19388.0
17501,17501,rhode island,2003,bmw,2,6,gas,90297,clean,automatic,fwd,mid-size,sedan,silver,ri,5548.0
17502,17502,bellingham,2009,volkswagen,3,4,gas,145730,clean,manual,fwd,compact,sedan,blue,wa,4823.0
17503,17503,sarasota-bradenton,2014,kia,1,4,gas,22390,rebuilt,automatic,fwd,mid-size,sedan,blue,fl,7466.0
17504,17504,sarasota-bradenton,2004,ford,3,8,gas,94028,clean,manual,rwd,full-size,coupe,green,fl,3495.0
17505,17505,las vegas,2006,bmw,2,8,gas,124290,clean,manual,rwd,full-size,convertible,silver,nv,8171.0
17506,17506,new york city,2015,chevrolet,2,4,gas,187224,rebuilt,automatic,4wd,full-size,SUV,black,ny,9833.0
17507,17507,hartford,2013,acura,2,6,gas,107331,clean,automatic,fwd,full-size,sedan,brown,ct,6590.0
17508,17508,charlotte,2009,ford,2,4,gas,138813,clean,automatic,fwd,compact,sedan,green,nc,3743.0
17509,17509,central NJ,1997,toyota,3,6,gas,180234,clean,automatic,rwd,full-size,sedan,silver,,3583.0
17510,17510,rhode island,2008,ford,4,8,gas,187493,clean,manual,4wd,full-size,SUV,black,ri,5483.0
17511,17511,reno / tahoe,2004,toyota,2,6,gas,143814,clean,automatic,fwd,full-size,SUV,black,,7537.0
17512,17512,san diego,2011,bmw,2,6,gas,90590,clean,automatic,rwd,mid-size,coupe,red,ca,10286.0
17513,17513,tampa bay area,2014,ford,3,6,,108929,clean,other,fwd,mid-size,sedan,grey,,17215.0
17514,17514,dallas / fort worth,2012,chevrolet,2,4,gas,127772,clean,automatic,fwd,full-size,sedan,black,tx,26232.0
17515,17515,los angeles,2018,bmw,1,6,gas,56053,salvage,manual,4wd,mid-size,SUV,red,ca,34169.0
17516,17516,las vegas,2009,bmw,1,6,gas,75617,clean,other,4wd,mid-size,wagon,silver,nv,18065.0
17517,17517,las vegas,2012,bmw,1,6,gas,56664,clean,manual,rwd,mid-size,sedan,black,nv,21625.0
17518,17518,detroit metro,2003,subaru,3,4,gas,240614,clean,manual,fwd,compact,wagon,green,mi,2969.0
17519,17519,denver,2009,chevrolet,2,4,gas,77525,clean,automatic,fwd,mid-size,sedan,black,co,17972.0
17520,17520,rochester,1994,jeep,4,8,gas,118111,clean,manual,4wd,full-size,SUV,green,ny,2753.0
17521,17521,fresno / madera,2012,hyundai,2,4,gas,109504,clean,automatic,fwd,compact,sedan,black,ca,6315.0
17522,17522,louisville,2010,chevrolet,2,8,diesel,126475,clean,automatic,4wd,full-size,truck,red,ky,25980.0
17523,17523,orlando,2018,nissan,1,4,gas,61761,clean,automatic,fwd,sub-compact,SUV,silver,fl,12587.0
17524,17524,pueblo,1991,buick,1,4,gas,109012,lien,automatic,fwd,mid-size,sedan,green,co,11506.0
17525,17525,medford-ashland,1987,bmw,3,6,gas,89675,clean,manual,rwd,mid-size,sedan,grey,or,7181.0
17526,17526,greenville / upstate,2017,ford,1,8,diesel,100719,clean,automatic,4wd,full-size,pickup,blue,sc,30034.0
17527,17527,tallahassee,1996,infiniti,2,6,gas,102678,clean,automatic,rwd,full-size,sedan,silver,fl,9573.0
17528,17528,columbia,2014,ford,2,8,gas,97214,clean,manual,rwd,mid-size,pickup,green,sc,7386.0
17529,17529,hawaii,1994,ram,2,6,diesel,13671,clean,manual,4wd,mid-size,pickup,black,hi,22549.0
17530,17530,harrisonburg,2011,ford,2,4,gas,160653,clean,manual,fwd,full-size,SUV,black,,7266.0
17531,17531,dubuque,2013,toyota,2,4,,87010,clean,automatic,fwd,mid-size,SUV,silver,,7133.0
17532,17532,long island,1986,chevrolet,3,8,gas,95783,clean,automatic,rwd,full-size,truck,black,ny,3002.0
17533,17533,albuquerque,1988,ford,4,8,gas,102178,clean,manual,rwd,full-size,sedan,white,nm,3860.0
17534,17534,stockton,2011,toyota,3,4,gas,156908,clean,automatic,fwd,full-size,sedan,grey,ca,9469.0
17535,17535,lafayette,2004,bmw,4,4,gas,156016,clean,manual,fwd,full-size,sedan,black,la,6642.0
17536,17536,greenville / upstate,2016,chevrolet,2,6,gas,111738,clean,automatic,4wd,full-size,SUV,black,,14563.0
17537,17537,colorado springs,2016,cadillac,2,4,gas,138237,clean,automatic,fwd,full-size,SUV,black,co,24123.0
17538,17538,salt lake city,2016,ford,2,6,gas,52425,rebuilt,manual,4wd,full-size,pickup,black,ut,19138.0
17539,17539,bend,2013,toyota,2,6,gas,205591,clean,automatic,fwd,mid-size,sedan,white,,19041.0
17540,17540,anchorage / mat-su,2013,jeep,2,8,gas,81536,clean,automatic,4wd,compact,SUV,black,ak,20064.0
17541,17541,reno / tahoe,2012,toyota,3,4,gas,124051,clean,manual,fwd,full-size,sedan,white,ca,4216.0
17542,17542,tampa bay area,2012,buick,2,4,gas,134007,clean,automatic,fwd,mid-size,sedan,black,fl,9267.0
17543,17543,spokane / coeur d'alene,2013,toyota,3,8,gas,82500,clean,automatic,rwd,full-size,SUV,white,id,8466.0
17544,17544,medford-ashland,1994,ford,3,6,diesel,231269,clean,automatic,4wd,full-size,truck,red,or,16264.0
17545,17545,nashville,1998,ford,4,8,gas,52845,,manual,rwd,full-size,,silver,tn,28508.0
17546,17546,williamsport,2015,chevrolet,2,4,gas,141865,rebuilt,automatic,fwd,mid-size,SUV,black,,8513.0
17547,17547,san diego,2013,volkswagen,2,4,gas,102242,clean,manual,fwd,compact,sedan,green,ca,5185.0
17548,17548,"washington, DC",2007,toyota,2,8,gas,139341,clean,automatic,4wd,mid-size,SUV,black,dc,7148.0
17549,17549,helena,2009,toyota,2,8,gas,157886,clean,automatic,rwd,full-size,sedan,black,mt,2021.0
17550,17550,central NJ,1993,honda,2,6,gas,102559,clean,automatic,rwd,mid-size,SUV,blue,nj,12461.0
17551,17551,"washington, DC",2012,hyundai,2,4,gas,124174,clean,manual,fwd,compact,sedan,black,dc,11321.0
17552,17552,atlanta,1991,ford,4,6,gas,65215,clean,automatic,4wd,full-size,truck,red,,6955.0
17553,17553,yakima,1998,nissan,2,6,gas,111683,clean,automatic,fwd,mid-size,SUV,black,wa,17969.0
17554,17554,wausau,2015,ford,2,8,gas,59232,clean,automatic,4wd,full-size,pickup,grey,wi,24934.0
17555,17555,birmingham,2015,ford,1,4,gas,18376,lien,automatic,fwd,full-size,SUV,black,al,52277.0
17556,17556,el paso,2011,kia,2,4,gas,126339,clean,automatic,fwd,full-size,sedan,black,tx,5977.0
17557,17557,central NJ,2018,mazda,2,4,gas,110328,lien,automatic,fwd,compact,sedan,silver,,8396.0
17558,17558,knoxville,2007,bmw,1,6,gas,42949,clean,automatic,rwd,mid-size,sedan,black,tn,34832.0
17559,17559,scranton / wilkes-barre,1990,jeep,4,6,gas,88879,clean,manual,4wd,full-size,SUV,red,pa,15271.0
17560,17560,dallas / fort worth,2012,ford,2,6,diesel,97863,clean,manual,4wd,full-size,truck,black,tx,15278.0
17561,17561,cincinnati,2004,ford,3,6,gas,204756,clean,automatic,fwd,mid-size,SUV,black,oh,1443.0
17562,17562,salem,2010,chevrolet,3,8,gas,110604,clean,automatic,4wd,full-size,SUV,blue,or,39835.0
17563,17563,atlanta,2011,chevrolet,2,4,gas,194657,clean,automatic,fwd,compact,SUV,silver,ga,15393.0
17564,17564,fargo / moorhead,2005,ram,2,6,diesel,140700,salvage,automatic,rwd,full-size,pickup,green,,19128.0
17565,17565,north jersey,2002,ford,3,8,gas,85336,clean,automatic,fwd,full-size,sedan,green,nj,6932.0
17566,17566,dallas / fort worth,2005,toyota,4,6,gas,107475,clean,automatic,fwd,mid-size,coupe,custom,tx,1553.0
17567,17567,dayton / springfield,2016,chevrolet,2,4,gas,115656,clean,automatic,fwd,mid-size,SUV,black,oh,19036.0
17568,17568,eastern shore,1995,cadillac,3,8,gas,97763,clean,manual,rwd,full-size,coupe,black,md,3097.0
17569,17569,las cruces,2010,ford,2,4,gas,110603,clean,automatic,fwd,mid-size,sedan,silver,nm,5496.0
17570,17570,phoenix,1999,ram,3,8,diesel,155936,clean,manual,4wd,full-size,pickup,green,az,4364.0
17571,17571,cincinnati,1999,bmw,2,6,gas,193809,clean,automatic,rwd,mid-size,coupe,silver,oh,2306.0
17572,17572,kalamazoo,1985,chevrolet,4,0,gas,330270,clean,automatic,4wd,full-size,pickup,green,mi,1438.0
17573,17573,fargo / moorhead,2008,toyota,2,6,gas,-1,clean,automatic,fwd,mid-size,coupe,brown,mn,4009.0
17574,17574,chicago,2011,chevrolet,2,4,gas,176801,,automatic,fwd,mid-size,,silver,il,11832.0
17575,17575,boise,2016,chevrolet,0,4,gas,63526,rebuilt,automatic,fwd,full-size,SUV,blue,id,9431.0
17576,17576,northern panhandle,2007,honda,3,6,gas,162824,clean,automatic,fwd,full-size,sedan,grey,wv,3168.0
17577,17577,philadelphia,2015,honda,2,4,gas,141878,clean,automatic,fwd,compact,sedan,silver,pa,3438.0
17578,17578,minneapolis / st paul,2014,honda,1,4,gas,13983,rebuilt,automatic,fwd,compact,sedan,silver,,12536.0
17579,17579,bismarck,2011,ford,4,6,gas,196055,clean,manual,4wd,full-size,SUV,green,nd,5743.0
17580,17580,corvallis/albany,2012,ford,2,4,gas,61627,clean,automatic,fwd,full-size,sedan,black,or,8805.0
17581,17581,madison,2009,bmw,2,6,,92790,clean,automatic,fwd,mid-size,coupe,black,wi,13112.0
17582,17582,denver,2006,ford,3,4,gas,116210,clean,automatic,fwd,mid-size,sedan,red,,8323.0
17583,17583,treasure coast,2014,bmw,2,4,gas,177429,clean,automatic,fwd,mid-size,SUV,silver,fl,2548.0
17584,17584,chico,2009,chevrolet,2,8,gas,149109,clean,automatic,4wd,full-size,SUV,black,ca,4912.0
17585,17585,san diego,2012,kia,1,4,gas,74227,clean,automatic,fwd,compact,sedan,black,,6155.0
17586,17586,stockton,2014,bmw,2,4,gas,70223,clean,manual,fwd,compact,sedan,grey,ca,15287.0
17587,17587,phoenix,2002,bmw,2,6,gas,136405,clean,automatic,rwd,full-size,coupe,black,,6287.0
17588,17588,binghamton,2016,honda,3,4,gas,120522,clean,automatic,fwd,compact,sedan,black,ny,8423.0
17589,17589,dallas / fort worth,2006,bmw,1,4,gas,76622,clean,manual,fwd,compact,sedan,silver,tx,4649.0
17590,17590,flagstaff / sedona,2008,ford,3,8,gas,136755,clean,automatic,4wd,full-size,truck,grey,az,18344.0
17591,17591,cedar rapids,2009,toyota,2,6,gas,78265,clean,manual,rwd,full-size,truck,white,ia,36795.0
17592,17592,bismarck,1943,chevrolet,5,8,gas,18620,clean,automatic,rwd,full-size,truck,green,nd,11301.0
17593,17593,orange county,2013,chevrolet,2,4,gas,88550,clean,automatic,fwd,full-size,sedan,blue,ca,10634.0
17594,17594,new york city,2003,cadillac,4,8,gas,192978,clean,automatic,rwd,compact,sedan,black,ny,8430.0
17595,17595,duluth / superior,2012,ram,2,6,diesel,131172,clean,automatic,4wd,full-size,pickup,brown,,8290.0
17596,17596,SF bay area,2011,nissan,2,6,gas,148053,clean,manual,fwd,mid-size,SUV,silver,ca,20138.0
17597,17597,toledo,2012,ford,2,6,gas,24471,clean,automatic,4wd,full-size,SUV,black,oh,24427.0
17598,17598,san diego,2013,nissan,1,4,gas,94298,clean,automatic,fwd,compact,sedan,black,ca,7640.0
17599,17599,stockton,2014,audi,2,4,gas,84176,rebuilt,automatic,fwd,full-size,SUV,silver,ca,11333.0
17600,17600,hawaii,2009,ford,4,8,gas,174448,clean,automatic,fwd,full-size,sedan,silver,hi,21042.0
17601,17601,morgantown,2014,audi,1,8,gas,178371,clean,manual,4wd,full-size,sedan,blue,wv,11011.0
17602,17602,vermont,2015,kia,2,4,gas,80440,clean,automatic,fwd,mid-size,sedan,black,vt,13873.0
17603,17603,rhode island,2010,subaru,2,4,gas,151350,clean,automatic,4wd,full-size,SUV,black,ri,18586.0
17604,17604,redding,1997,chevrolet,1,4,gas,66951,rebuilt,automatic,fwd,mid-size,SUV,black,ca,6791.0
17605,17605,central NJ,2007,chevrolet,3,4,,158391,clean,automatic,fwd,full-size,sedan,white,nj,7986.0
17606,17606,rhode island,2011,chevrolet,2,8,gas,76539,clean,automatic,4wd,full-size,truck,custom,ri,18985.0
17607,17607,south bend / michiana,2010,hyundai,2,4,gas,120699,clean,manual,fwd,full-size,sedan,black,in,3373.0
17608,17608,"st louis, MO",2005,gmc,2,6,gas,179256,clean,manual,fwd,full-size,truck,green,mo,3703.0
17609,17609,detroit metro,2006,ford,3,8,gas,99944,clean,automatic,fwd,full-size,sedan,black,mi,3918.0
17610,17610,stockton,1984,chevrolet,3,6,gas,157793,clean,automatic,fwd,full-size,truck,black,ca,4092.0
17611,17611,columbus,2012,kia,2,4,,92183,clean,automatic,fwd,full-size,sedan,black,oh,3897.0
17612,17612,SF bay area,2013,ford,2,6,gas,150093,clean,automatic,4wd,full-size,SUV,black,ca,25732.0
17613,17613,greenville / upstate,2017,ford,2,6,gas,112051,clean,manual,4wd,full-size,truck,blue,sc,25137.0
17614,17614,asheville,2007,ford,2,4,gas,342984,clean,automatic,fwd,full-size,SUV,green,nc,7587.0
17615,17615,indianapolis,2014,ram,3,8,diesel,125288,clean,manual,4wd,full-size,truck,white,in,33347.0
17616,17616,tulsa,1979,ford,1,8,gas,68432,clean,automatic,rwd,full-size,pickup,green,ok,3455.0
17617,17617,sacramento,2004,toyota,3,4,gas,88922,clean,manual,fwd,mid-size,hatchback,red,ca,4422.0
17618,17618,cape cod / islands,2012,dodge,2,6,gas,92853,clean,automatic,fwd,mid-size,sedan,white,,8435.0
17619,17619,eastern shore,2013,nissan,3,6,gas,86195,clean,automatic,fwd,full-size,sedan,white,md,6669.0
17620,17620,denver,2007,ram,2,8,gas,154444,clean,automatic,4wd,full-size,truck,white,co,4739.0
17621,17621,boulder,2004,ford,4,8,diesel,286916,clean,automatic,4wd,full-size,truck,silver,co,6288.0
17622,17622,sarasota-bradenton,1994,lincoln,2,6,gas,135839,rebuilt,automatic,4wd,full-size,SUV,black,,20047.0
17623,17623,"washington, DC",2008,ram,1,8,gas,229139,clean,automatic,4wd,full-size,pickup,black,dc,16076.0
17624,17624,denver,2012,hyundai,3,3,,129941,clean,automatic,4wd,full-size,SUV,black,co,7520.0
17625,17625,peoria,2012,toyota,2,6,gas,171598,clean,automatic,fwd,full-size,SUV,silver,il,9465.0
17626,17626,minneapolis / st paul,2002,jeep,2,6,gas,180586,clean,automatic,4wd,mid-size,pickup,white,mn,6279.0
17627,17627,tampa bay area,2004,ford,2,8,gas,111507,clean,manual,4wd,full-size,pickup,green,fl,8670.0
17628,17628,wyoming,2017,mitsubishi,3,4,gas,279549,clean,manual,fwd,compact,sedan,blue,wy,7201.0
17629,17629,chicago,2011,honda,2,4,gas,30274,clean,automatic,fwd,compact,sedan,brown,il,11712.0
17630,17630,columbus,2016,nissan,2,6,gas,71217,clean,automatic,fwd,mid-size,SUV,white,oh,22540.0
17631,17631,yuba-sutter,2011,kia,2,4,gas,81031,clean,automatic,fwd,mid-size,sedan,black,ca,7873.0
17632,17632,san diego,2014,nissan,2,4,gas,98914,clean,automatic,fwd,compact,sedan,red,ca,6974.0
17633,17633,redding,2007,ford,2,6,gas,140553,clean,automatic,fwd,mid-size,SUV,silver,ca,9882.0
